"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,12,106344984,1,11,9645891
2018,5,106345021,259.899,1,9650896
2018,5,106349979,74.9,1,9645923
2018,8,106349979,4,9,9645924
2018,12,106350184,1,11,9655951
2018,5,106345465,0.75,1,9655956
2018,12,106340328,0.5,1,9646010
2018,5,106345526,1.8,1,9646016
2018,8,106345642,1,9,9646050
2018,12,106345655,1,1,9646051
2018,5,106340499,1,1,9656006
2018,5,106345744,1,1,9646067
2018,5,106345790,1,1,9656012
2018,5,106350614,3,9,9646098
2018,5,106345958,1,1,9646108
2018,12,106346046,1,1,9646120
2018,5,106350842,1,3,9646137
2018,17,106346090,21.5,1,9651114
2018,12,106340831,11.6,1,9656094
2018,5,106351011,3,1,9651144
2018,5,106346270,7.4,1,9651154
2018,12,106346270,0.001,1,9651155
2018,12,105127120,4.3,1,9362382
2018,12,105127386,0.4,1,9364343
2018,12,105127450,1.6,1,9364355
2018,5,105127525,,,9364372
2018,5,105127677,1,3,9364394
2018,3,105163824,1,1,9375574
2018,5,105163824,9,1,9368001
2018,12,105137265,1,1,9365371
2018,5,105163840,1,1,9368007
2018,16,105137206,10,9,9365365
2018,12,105137206,0.5,1,9365364
2018,12,105133244,1,1,9364870
2018,5,105136239,1,11,9365126
2018,12,105139752,1,1,9363218
2018,17,105133244,1,11,9362987
2018,5,105133294,1,11,9364888
2018,5,105134610,4,1,9364931
2018,5,105133452,6.9,1,9363043
2018,5,105138684,1,11,9363077
2018,12,105162448,2.7,9,9375630
2018,2,105139306,7.5,1,9363147
2018,5,105139616,7.8,1,9363188
2018,5,105139684,4.2,3,9363198
2018,12,105136377,6.6,1,9363230
2018,12,105136405,1,1,9365167
2018,5,105136443,8.1,1,9365178
2018,13,105137388,0.001,1,9365398
2018,12,105164902,1.2,1,9375776
2018,16,105137388,1,1,9365399
2018,16,105162087,1,9,9367954
2018,12,105140987,1,1,9363560
2018,12,105138287,1.5,1,9363608
2018,12,105141285,1,11,9365626
2018,5,105138296,3,1,9363619
2018,12,105138296,21,1,9363618
2018,9,105138296,1,11,9365630
2018,5,105141343,1,1,9365656
2018,12,105162087,1,11,9367953
2018,13,105162224,3,9,9367990
2018,16,105162448,5,9,9375632
2018,8,105162448,24,9,9375629
2018,5,105164174,9.7,1,9368080
2018,5,105162703,1,3,9368083
2018,5,105164195,7,1,9375663
2018,16,105164195,1,9,9368086
2018,1,105163022,4.5,1,9368132
2018,1,105163098,1,11,9375731
2018,5,105164671,48.1,1,9368172
2018,5,105163491,1.6,1,9375771
2018,5,105164887,2.2,1,9375772
2018,5,105168601,4,1,9368217
2018,12,105168626,1,1,9368220
2018,12,105168766,0.1,1,9375815
2018,12,105165210,0.5,3,9368252
2018,16,105169200,1,11,9368323
2018,5,105169200,2,1,9368322
2018,16,105169507,6,9,9368391
2018,13,105169507,0.002,1,9368390
2018,13,105169538,6,1,9368394
2018,13,105169565,1,11,9368399
2018,13,105165923,1,11,9375958
2018,1,105169702,0.003,1,9368421
2018,5,105166127,1,1,9375994
2018,12,105169805,1,1,9376004
2018,16,105169805,2,9,9368442
2018,5,105166152,1,11,9376006
2018,5,105166547,1,11,9376080
2018,12,105170222,1,1,9368516
2018,5,105166644,0.5,3,9368526
2018,12,105166666,1.5,1,9368529
2018,8,105166919,1,9,9368590
2018,5,105167008,1,1,9368618
2018,17,105170683,1,9,9368620
2018,6,105170683,18,9,9368619
2018,5,105167035,1,1,9368624
2018,5,105170772,25,1,9368654
2018,5,107617353,1,1,9860717
2018,5,107612357,1,1,9855150
2018,5,107612405,3.5,1,9863573
2018,5,107612412,0.001,3,9855163
2018,5,107612415,0.1,3,9863581
2018,5,107620330,10.5,1,9860736
2018,3,107620330,0.5,1,9860735
2018,2,107620329,3.001,1,9863582
2018,12,107617411,1,11,9860741
2018,16,107617411,1,11,9860742
2018,17,107620364,,,9863591
2018,17,107612460,,,9863595
2018,17,107612459,,,9863594
2018,17,107617446,,,9863596
2018,17,107617451,,,9855179
2018,5,107612493,5,1,9855185
2018,12,107612494,1,1,9855186
2018,5,107620413,4,1,9863603
2018,12,107612498,0.01,1,9860760
2018,5,107620414,1,1,9863604
2018,12,107620414,1,1,9860762
2018,5,107620415,0.01,1,9863605
2018,5,107617486,16.5,1,9860764
2018,5,107620417,2,1,9863606
2018,5,107617491,3.95,1,9860767
2018,12,107617491,1.88,1,9855189
2018,5,107617510,1,11,9863612
2018,5,107612546,1,1,9855200
2018,16,107620469,1,11,9863618
2018,12,107617534,1,1,9863619
2018,17,116384201,,,11503061
2018,5,116386206,1,11,11498746
2018,5,116385197,0.5,3,11503059
2018,12,116385261,0.1,1,11488804
2018,5,116383208,,,11498333
2018,5,116379094,1,11,11502779
2018,12,116386210,1,11,11488996
2018,5,116372314,24,1,11488474
2018,5,116379105,1,1,11498336
2018,5,116373553,1,3,11503027
2018,5,116384292,23,3,11498569
2018,5,116374083,,,11498618
2018,5,116386218,1,11,11489000
2018,5,116379259,0.1,1,11488543
2018,12,116373763,1,11,11503071
2018,12,116373763,1,1,11503070
2018,5,113134423,1,11,10796378
2018,16,113131029,3,9,10791932
2018,12,113131029,1,1,10796388
2018,12,113124112,0.1,3,10788317
2018,5,113124112,0.1,3,10788316
2018,3,113124112,0.1,3,10788315
2018,12,116383060,0.9,1,11488481
2018,12,113134438,1,11,10788292
2018,5,113129037,12,1,10788194
2018,5,105139434,1.1,1,9363163
2018,5,105135003,12,1,9365001
2018,5,105130158,1,11,9364146
2018,12,105139396,0.8,1,9365084
2018,5,105139410,1.2,1,9363157
2018,17,105139602,10,9,9363180
2018,8,105139602,216,9,9365104
2018,12,105136233,1,1,9365120
2018,5,105136306,18.9,1,9363213
2018,5,105136337,1,3,9365146
2018,5,105139789,1,1,9363231
2018,5,105136412,1,3,9365170
2018,12,105139866,1,1,9365193
2018,12,105140982,1,1,9363558
2018,5,105140660,1,3,9363464
2018,5,105141266,1,3,9363603
2018,5,105140759,1,11,9365505
2018,16,105137849,1,11,9365532
2018,5,105141321,0.5,3,9363632
2018,12,105141332,0.5,3,9363634
2018,5,105141332,1,3,9363636
2018,5,105138375,0.5,3,9365654
2018,5,105138420,1,1,9363648
2018,5,107616145,29.3,1,9860470
2018,12,107608917,1,1,9863283
2018,12,107611176,0.02,3,9860474
2018,5,107611223,,,9860478
2018,16,107611223,,,9854904
2018,5,107609013,5,1,9860479
2018,5,107616268,112,1,9860488
2018,12,107616268,143,9,9860489
2018,13,107609114,2.125,3,9863315
2018,13,107611387,2,1,9863324
2018,5,107616731,1.9,1,9860564
2018,12,109293655,0.001,1,10163182
2018,5,109293677,0.1,1,10173923
2018,11,107620326,0.1,3,9860732
2018,12,107620429,0.1,1,9860769
2018,12,107617573,1,3,9860788
2018,5,107617573,1,1,9860787
2018,5,107612583,0.005,3,9863638
2018,5,107612652,0.45,3,9863658
2018,5,107617679,,,9855235
2018,5,107617680,1,11,9855237
2018,5,107617693,4.4,1,9855241
2018,5,107620640,2.2,1,9863680
2018,17,107620694,1,11,9863695
2018,12,107617856,0.9,1,9860853
2018,8,107620822,1,9,9863739
2018,12,107620822,0.1,1,9855294
2018,12,107617869,1,11,9863744
2018,12,107617869,0.1,1,9860858
2018,8,107617890,39,9,9860864
2018,5,107612915,1,1,9860865
2018,12,107620977,1,11,9863777
2018,12,107612992,1,11,9863785
2018,5,107621296,1,3,9863817
2018,5,109291763,1,1,10173489
2018,5,109292198,0.5,3,10173579
2018,2,109292198,1.3,1,10173578
2018,5,109292374,3,3,10173603
2018,12,109287085,1,1,10162997
2018,5,109288017,1,3,10163225
2018,5,109288036,1,3,10163229
2018,12,109294067,1,1,10174018
2018,12,109291748,10,1,10173475
2018,5,109286859,1,3,10173547
2018,5,109292145,0.005,3,10162961
2018,5,109292309,17.1,1,10162978
2018,16,109292309,1,9,10162979
2018,5,109287053,1,1,10173615
2018,16,109287067,2,9,10173617
2018,5,109287813,1,11,10173909
2018,5,109288062,9.3,1,10174015
2018,12,121565033,1,3,13117643
2018,5,105130840,1,1,9362413
2018,5,105130976,0.11,3,9362429
2018,5,105133346,0.5,3,9364908
2018,12,105141871,0.001,1,9363707
2018,5,105144153,1,1,9365778
2018,5,105143738,1,11,9365706
2018,12,105143738,1,1,9365705
2018,18,105141996,,,9365757
2018,5,105143974,0.001,1,9365729
2018,5,105141909,0.6,1,9365732
2018,12,105141909,1.7,1,9365731
2018,3,105141996,1,11,9363725
2018,5,105141996,268.5,1,9363726
2018,12,105144121,30,5,9365763
2018,12,105144121,8.7,1,9365762
2018,5,105142023,2.2,1,9365773
2018,12,105156476,0.6,1,9375050
2018,3,105160111,2.8,1,9375075
2018,12,105156345,9.3,1,9367422
2018,2,105156345,5.4,1,9367420
2018,6,105156345,18,9,9367421
2018,5,105160896,1,3,9367650
2018,5,105160111,6.5,1,9367510
2018,12,115423730,528,9,11212168
2018,12,105156991,1.3,1,9375103
2018,5,105156991,5.1,1,9375102
2018,16,105157617,24.4,1,9375245
2018,2,105160981,11.3,1,9367674
2018,12,105161046,1,11,9367692
2018,17,105158087,1,11,9375386
2018,5,105157742,0.1,3,9367725
2018,5,105161181,1,11,9367735
2018,12,105161181,1,11,9367736
2018,12,105161344,0.05,9,9367769
2018,5,105161315,1,1,9367767
2018,5,105157969,1,1,9375360
2018,3,105157969,1,1,9367781
2018,3,105161418,1,11,9367786
2018,5,105161438,2,3,9367790
2018,16,105158087,66,9,9375385
2018,5,105161773,18,1,9375461
2018,8,105161796,,,9367876
2018,5,105161893,3865,1,9375483
2018,12,105162043,1,1,9367936
2018,8,115417971,4,9,11212194
2018,5,105141404,2.2,9,9363653
2018,12,105138550,1,1,9365687
2018,5,105141749,1,1,9363693
2018,5,105160752,1,3,9367606
2018,12,105160177,1.5,1,9367519
2018,5,105160177,5.1,1,9367518
2018,5,105156933,0.1,1,9375095
2018,5,105160933,33,1,9367663
2018,5,105161298,15.5,1,9367762
2018,5,105160770,1,3,9367613
2018,5,105160771,2.5,1,9367616
2018,3,105160771,3,4,9367615
2018,12,105160844,17.1,1,9367636
2018,5,105157552,169.9,1,9375219
2018,5,105157877,1,1,9375344
2018,5,105157988,2,1,9375365
2018,5,105158000,3,1,9367789
2018,12,105158183,1,11,9367836
2018,5,105161856,6,3,9367892
2018,5,105141854,2.7,1,9363705
2018,5,105138560,1,11,9365689
2018,16,105138560,1,11,9365688
2018,12,105141574,1,1,9363681
2018,5,105143897,6,1,9365720
2018,5,105133437,1,1,9364938
2018,5,105134643,2,1,9364941
2018,5,105134761,,,9363056
2018,12,105163829,1,11,9375577
2018,12,105136168,1.4,1,9363193
2018,12,105136147,8.1,1,9363189
2018,5,105139629,6.1,1,9365111
2018,5,105139724,1,3,9363207
2018,12,105139804,1,1,9363232
2018,16,105139927,2,9,9363256
2018,16,105140929,8,9,9363544
2018,5,105162374,0.125,3,9368022
2018,13,105162808,2,1,9375679
2018,12,105165396,0.01,1,9375862
2018,1,105163026,0.002,1,9368134
2018,5,105163233,2,1,9368169
2018,5,105164676,24.7,1,9375749
2018,16,105164856,41,9,9375769
2018,5,105163512,1,11,9375775
2018,5,105168646,,,9368226
2018,12,105165424,1,11,9375867
2018,5,105137668,1,11,9365509
2018,2,105140914,1,4,9363538
2018,12,105140914,1,4,9363539
2018,12,105138131,1,11,9365590
2018,5,105140929,1,3,9363546
2018,12,105140929,1,1,9363543
2018,5,105141006,1,3,9363561
2018,12,105141006,1,11,9365560
2018,5,105165580,1,3,9375896
2018,5,105141369,1,1,9365661
2018,5,105165635,0.01,1,9375906
2018,5,105169263,0.01,1,9375911
2018,12,105169324,1,1,9368356
2018,1,105169502,1,11,9368387
2018,13,105169753,1,1,9368431
2018,8,105166346,1,9,9376051
2018,5,105166362,1,9,9368488
2018,5,105166453,1,9,9376065
2018,5,105170301,0.5,3,9376092
2018,12,105170562,1,1,9376151
2018,5,105170659,1,1,9376169
2018,5,105167039,1,3,9368627
2018,5,113134416,1,9,10788279
2018,13,106753304,0.25,3,9726990
2018,13,106753408,26,1,9715496
2018,13,106758419,3,1,9727019
2018,5,106753562,48.6,1,9727031
2018,5,106758588,1,3,9727056
2018,5,106758598,6.4,1,9715537
2018,5,106761820,1,1,9727061
2018,5,106762326,0.5,1,9725190
2018,12,106764492,1,5,9727249
2018,12,106764500,0.1,1,9727253
2018,5,106769283,26,1,9715677
2018,16,106769477,1,9,9725245
2018,5,106769485,1,3,9725252
2018,5,105160787,5.5,1,9367623
2018,5,105160273,12.8,1,9367532
2018,16,105160459,340,9,9367553
2018,5,105160459,2.2,1,9367552
2018,5,105157321,1,1,9375158
2018,12,105160799,1,1,9375200
2018,5,105157525,1,3,9375211
2018,5,105158386,1,1,9375474
2018,5,105157668,1,3,9367695
2018,12,105157874,1,1,9375341
2018,5,105161127,0.011,3,9375294
2018,5,105161460,1,11,9367796
2018,2,105161460,1,11,9367795
2018,12,105161460,1,11,9367794
2018,8,105161647,6,9,9375436
2018,5,105161647,2,1,9367853
2018,5,105158263,1,1,9375444
2018,12,105158472,,,9367916
2018,12,105162038,1,11,9367932
2018,5,105162071,0.1,3,9367945
2018,5,105123605,9,1,9358624
2018,5,105126859,1,1,9364221
2018,12,105159629,2.2,1,9367473
2018,17,105161220,1,1,9367746
2018,5,105159791,0.3,1,9367496
2018,12,105160270,300,1,9367531
2018,5,105160305,14.7,1,9367534
2018,5,105157426,1,3,9375185
2018,12,105161220,1,11,9367747
2018,5,105157438,1,3,9375190
2018,5,105157522,1,3,9367638
2018,5,105160872,1,3,9375217
2018,12,105158173,11.24,4,9375421
2018,5,105161220,1,1,9367745
2018,5,105161304,3,3,9367763
2018,5,105161304,1,11,9367764
2018,5,105148970,1,1,9367765
2018,5,105161557,0.5,1,9375402
2018,12,105161557,1,11,9367819
2018,12,105161567,3.75,1,9375413
2018,12,105158186,1,11,9367840
2018,12,105161608,1,1,9367843
2018,5,105149008,8,1,9369136
2018,5,105161827,,,9367880
2018,5,105158417,6,1,9375482
2018,12,105161956,,,9375496
2018,5,106349550,0.5,1,9650849
2018,2,106339629,1,9,9655855
2018,12,106349770,1,11,9650879
2018,5,106339988,0.9,1,9645902
2018,5,106345214,0.1,3,9645941
2018,12,106345229,1,11,9655920
2018,12,106340188,0.55,1,9645961
2018,5,106340188,0.25,3,9645960
2018,5,106340199,41,1,9655940
2018,3,106340199,7,1,9650928
2018,5,106345340,1,1,9645966
2018,12,106345400,1,11,9645987
2018,5,106345439,1,3,9645998
2018,12,106345484,0.1,1,9650952
2018,12,106345493,0.5,3,9650954
2018,5,106345493,0.5,3,9650953
2018,15,106345493,33,9,9646008
2018,12,106345595,56.1,1,9650977
2018,5,106340427,1,11,9646045
2018,5,106345674,1,11,9650990
2018,4,106350529,0.02,1,9651027
2018,5,105123275,2,1,9358595
2018,5,105123517,7.1,1,9358616
2018,5,105123572,1.4,1,9361777
2018,12,105123572,2.9,1,9361778
2018,12,105124918,11.8,1,9361889
2018,5,105124926,1,1,9361892
2018,12,105126664,2.2,1,9364161
2018,12,105130206,0.1,1,9362268
2018,2,105130231,2,1,9362280
2018,5,105130231,6,3,9364182
2018,5,105126898,40.5,1,9364241
2018,5,105141440,1,11,9363667
2018,5,105143807,1,3,9363692
2018,12,105143807,1,11,9365711
2018,5,105141773,1,11,9365713
2018,12,105143929,15,1,9363702
2018,12,105156355,1.8,1,9375024
2018,12,105159436,0.2,1,9367400
2018,5,105156957,26.5,1,9367533
2018,5,105157527,384,1,9375212
2018,12,105157427,1,1,9375186
2018,5,105160762,1,3,9367611
2018,5,105157437,1,3,9375189
2018,5,105157519,1,3,9375210
2018,5,105160907,7.5,1,9367653
2018,5,105160926,1,3,9367657
2018,5,105160943,1,3,9367665
2018,5,105161586,1,11,9367833
2018,5,105157641,1,3,9375263
2018,5,105157736,55,1,9375302
2018,3,105157736,1,11,9375303
2018,5,105148961,1,11,9369128
2018,5,105157934,4.5,1,9375354
2018,5,105161409,7.5,3,9367785
2018,5,105161928,2644,1,9367910
2018,5,105158204,1,11,9375430
2018,5,105161645,64.9,1,9367851
2018,12,105158241,1,1,9375441
2018,13,105158356,3,1,9375466
2018,17,105138894,,,9365051
2018,5,105136099,1,1,9363176
2018,12,105136138,1.9,1,9365107
2018,5,105139744,11.4,1,9363212
2018,5,105139767,1,3,9363226
2018,2,105123586,64.4,1,9358622
2018,5,105124017,1,11,9358650
2018,12,105124908,1,1,9358769
2018,5,105117696,0.9,1,9361783
2018,5,105133531,1,1,9363052
2018,12,105129733,1,11,9362136
2018,12,105126659,1,11,9364154
2018,12,105126674,1,11,9362256
2018,5,105136418,1,3,9365173
2018,5,105139885,1,3,9365194
2018,5,105137120,0.001,3,9365345
2018,12,105140388,1,1,9365369
2018,5,105140734,2.3,1,9363493
2018,13,105137456,0.02,1,9365413
2018,5,105137642,10,1,9363497
2018,5,105140748,1,11,9363504
2018,5,105137833,1,1,9363533
2018,12,105138066,0.001,1,9363582
2018,8,105138066,0.004,1,9365580
2018,5,105141306,1,3,9363629
2018,5,105138413,0.4,1,9365660
2018,5,105138443,34,1,9365669
2018,5,107611133,7,1,9863282
2018,5,107611234,2,1,9860482
2018,5,107609060,1,1,9863305
2018,1,107616310,,,9854915
2018,13,107611311,7.5,1,9860498
2018,13,107616347,38.9,1,9854928
2018,13,107609177,1,1,9863325
2018,1,107609177,4,1,9854935
2018,12,107619424,1.4,1,9863360
2018,16,107611649,2,1,9854978
2018,5,107611649,565.6,1,9863366
2018,5,107619681,1,9,9860585
2018,5,107619681,3.8,1,9863401
2018,16,107616846,1,9,9855000
2018,5,107616846,1,1,9854999
2018,3,107616846,2,1,9854998
2018,5,107616853,1,11,9855002
2018,12,107616941,1,11,9860607
2018,17,107619794,1,11,9863421
2018,2,107620061,2.86,1,9863502
2018,5,107620258,1,1,9863562
2018,5,107612389,0.8,3,9860722
2018,5,107612418,0.003,3,9855165
2018,3,107612418,0.001,1,9863583
2018,5,107612438,1,1,9863587
2018,17,107617432,,,9863593
2018,17,107612474,,,9855182
2018,13,107620412,2,1,9863602
2018,12,107620517,40.3,1,9863639
2018,5,107612653,0.4,3,9860802
2018,12,107612653,0.05,3,9860803
2018,5,107617677,20.37,4,9855234
2018,12,107612685,1,1,9860810
2018,5,107620730,1,11,9863703
2018,5,107617798,4,9,9860837
2018,5,107617798,5,1,9860838
2018,18,107617798,,,9860839
2018,5,107620746,2,1,9860840
2018,15,107612859,1,9,9863720
2018,5,107612859,1,1,9863719
2018,12,107612862,1,1,9855284
2018,5,107617847,23,1,9863723
2018,5,107612911,1,1,9863758
2018,5,107617985,1,11,9863772
2018,3,107613004,1,11,9855318
2018,5,107621042,0.1,3,9863789
2018,5,107618138,1,9,9863798
2018,5,107618245,1,3,9855339
2018,12,107621351,1,1,9855353
2018,5,106762342,1,11,9727235
2018,12,106764505,2.6,1,9727261
2018,5,106764505,3.8,1,9725209
2018,2,106769306,2,1,9727280
2018,12,106769306,1,1,9727281
2018,5,106762596,1,11,9715701
2018,5,106769469,1,3,9715705
2018,13,107611115,1,11,9863266
2018,5,107611119,5.2,1,9863271
2018,11,107611318,6,1,9854919
2018,13,107611318,30,1,9854920
2018,13,107609168,1,11,9863320
2018,16,107609168,1,11,9863321
2018,1,107609175,1,11,9854936
2018,13,107616436,5,1,9860518
2018,13,107616436,1,9,9860517
2018,5,107611570,12.9,1,9863354
2018,5,107616741,124.1,1,9863381
2018,8,107616741,19.5,9,9863382
2018,16,107616741,9,9,9860566
2018,12,107619582,0.3,1,9863386
2018,12,107619797,1,1,9863422
2018,15,107619797,1,9,9863423
2018,12,107620263,1,1,9855149
2018,12,107617381,1.9,1,9863572
2018,5,107617476,3,1,9860756
2018,5,107612538,7,1,9860771
2018,16,107620468,0.1,1,9863617
2018,5,107617537,8.42,1,9860773
2018,5,107620482,5.44,1,9863628
2018,5,107612727,1,1,9855248
2018,12,105130171,1,11,9362249
2018,5,105118829,1,9,9357410
2018,5,105138608,0.001,1,9364975
2018,5,105138645,3.5,1,9363069
2018,5,105117498,0.2,1,9358610
2018,17,105117619,0.454,9,9358618
2018,5,105117649,18.3,1,9361779
2018,5,105124047,1,11,9358670
2018,5,105126677,1.21,1,9362260
2018,5,105138691,1,11,9363079
2018,5,105163880,1,1,9368018
2018,12,105165457,1,11,9375876
2018,5,105135165,1,1,9365042
2018,12,105163931,1.1,1,9368039
2018,8,105135890,0.1,1,9365088
2018,12,105135890,11.4,1,9365089
2018,12,105136338,1,1,9363221
2018,5,105136374,8.8,1,9363229
2018,5,105139839,1,3,9365183
2018,12,105169079,,,9368303
2018,16,105163065,1,11,9368148
2018,1,105163065,6.3,1,9368146
2018,13,105163065,0.02,1,9368147
2018,5,105164695,1,1,9368181
2018,5,105137195,1,1,9365362
2018,12,105140606,1,1,9363446
2018,17,105137561,1,1,9363461
2018,5,105141224,1,1,9363598
2018,5,105165192,1,11,9375825
2018,8,105168865,33,9,9368261
2018,3,105137620,1,1,9365482
2018,17,105137620,1,1,9365480
2018,5,105137620,1,1,9365481
2018,5,105137666,1,11,9365508
2018,12,105169396,0.001,1,9368370
2018,12,105169217,1,11,9368325
2018,5,105169240,146,1,9375900
2018,12,105169308,1,1,9368352
2018,12,105169328,1,11,9368355
2018,8,105169328,1,9,9368357
2018,17,105169328,1,9,9368358
2018,3,105169396,0.001,1,9375929
2018,18,105169396,,,9375931
2018,5,111173132,1,3,10477048
2018,5,111176716,1,11,10477050
2018,12,111176716,1,11,10477051
2018,5,111180027,1,3,10481384
2018,12,111180055,7.8,1,10477096
2018,12,111173321,0.7,1,10481413
2018,5,111173321,16.8,1,10477128
2018,5,105166150,0.2,1,9368443
2018,12,105169784,1,11,9368437
2018,5,105169795,1,1,9368439
2018,1,105166793,1,11,9368557
2018,5,105170587,1,11,9368593
2018,12,105170743,1,1,9368637
2018,5,105170774,10,1,9368656
2018,12,107611650,0.7,1,9863367
2018,5,107616747,1.6,1,9860568
2018,5,107619596,1.8,1,9860577
2018,15,107611868,1,9,9860608
2018,5,105117932,1,11,9358661
2018,5,105117957,1,3,9361818
2018,5,105126083,5.6,1,9358978
2018,5,105126780,1,11,9364198
2018,5,106339479,1416,1,9655822
2018,5,106339597,2,1,9645838
2018,5,106344652,1,3,9645853
2018,12,106344672,1,1,9645856
2018,5,106344672,1,11,9645855
2018,5,106349648,1,1,9645861
2018,13,106344784,3390.15,1,9655871
2018,5,106345248,10.3,1,9645951
2018,12,106350091,0.01,1,9655930
2018,5,106345627,1,11,9646044
2018,5,106345824,15.5,1,9651035
2018,5,106345883,1,9,9646096
2018,5,106350784,1,3,9651073
2018,5,106340771,1,3,9651079
2018,5,106346073,11.7,1,9656075
2018,5,106340803,1,3,9651105
2018,5,106340809,9.1,1,9656083
2018,5,106350895,4,1,9646158
2018,12,106350900,0.75,1,9646160
2018,5,106769321,1,1,9727283
2018,5,106762597,1,11,9715703
2018,12,106762597,1,11,9715704
2018,16,106339620,7,9,9645846
2018,12,106344668,1,1,9645854
2018,5,106339680,1,11,9655863
2018,5,106339987,27.1,1,9655896
2018,12,106345115,0.5,5,9645916
2018,5,106340083,0.1,1,9655910
2018,5,106350041,1,1,9645945
2018,5,106345324,11,1,9650921
2018,5,106345331,14,1,9645959
2018,8,106345374,0.1,1,9645976
2018,12,106345374,0.1,1,9645977
2018,5,106345374,4,1,9655945
2018,5,106340300,0.5,1,9655958
2018,12,106340403,0.1,1,9646037
2018,5,106350393,1,1,9646056
2018,12,106345820,1,11,9651034
2018,5,106345820,1,11,9646089
2018,12,106345874,1,9,9646093
2018,12,106350691,1,11,9656058
2018,5,106350759,1,3,9646117
2018,5,106350796,1,3,9651083
2018,5,106350833,1,3,9646131
2018,5,106340804,26.9,1,9656080
2018,5,106346276,0.001,1,9646191
2018,12,106341457,0.1,1,9656241
2018,5,106341480,1,11,9656256
2018,5,106346731,58,4,9651296
2018,5,106339467,13,1,9650827
2018,5,106349468,10,1,9655821
2018,12,106344542,1,1,9645830
2018,13,106344550,1,11,9650851
2018,1,106344550,1,11,9655843
2018,5,106339636,1,1,9655858
2018,16,106339636,1,11,9655859
